Cluster_KMeans;%_América do Norte;%_América do Sul;%_Europa;%_Oceania;%_Oriente Médio;%_África;%_Ásia (Exclusive Oriente Médio);%_China;%_Estados Unidos;%_Argentina;%_Índia;%_Países Baixos (Holanda);%_Chile;%_Japão;%_México;N_Países_Destino;Log_Valor_Total;HHI_Destinos;%_Desenvolvida;%_Emergente
0;11.452549429395745;14.186188164422184;15.605672799479253;0.3780074663004435;5.729617705099931;9.908702838056232;42.739261597246205;29.12347393042936;6.1706223628906836;4.315494223765623;1.5489425111126023;2.4825521798564028;1.4770039673645965;1.357800603447096;1.899223472800322;121.9047619047619;22.401507421772685;0.16651194005044084;28.01746688705893;71.98253311294107
1;29.023500477152368;5.5347368767186245;35.946269906675134;2.2934599882135784;2.1280451429005685;7.865260487556836;17.20872712078289;3.589562455399887;23.333331208761816;1.590851919168556;1.2778338120697696;11.334623978396351;0.264585421269986;5.00610856639243;1.8714438930189887;84.16666666666667;20.46472866359594;0.13174800821212745;70.79065651956905;29.209343480430945
