Fluxo;Ano;Mês;Países;UF do Produto;Valor US$ FOB;Quilograma Líquido;Produto_Estrategico;Periodo_Guerra
0;2024;AGOSTO;RUSSIA;GOIAS;-0.5537998007846732;-0.594885357094851;1;1
0;2024;ABRIL;RUSSIA;SAO PAULO;-0.5543998081666551;-0.5878325152287712;1;1
0;2024;NOVEMBRO;RUSSIA;GOIAS;-0.5571772305936208;-0.5930363626737402;1;1
0;2024;DEZEMBRO;RUSSIA;MINAS GERAIS;-0.5596838346141705;-0.5935285578409747;1;1
0;2024;JUNHO;RUSSIA;MINAS GERAIS;-0.5610887598746394;-0.6124599930954258;1;1
0;2024;JULHO;RUSSIA;RIO DE JANEIRO;-0.5625452195114748;-0.6171146556140739;1;1
0;2024;AGOSTO;RUSSIA;RIO DE JANEIRO;-0.5633972895914673;-0.6288478413083058;1;1
0;2024;JUNHO;RUSSIA;SERGIPE;-0.564347345101354;-0.597416672181997;1;1
0;2024;FEVEREIRO;RUSSIA;MINAS GERAIS;-0.5662455279641884;-0.569078454613157;1;1
0;2024;MARCO;RUSSIA;PARANA;-0.5669230121977146;-0.5948981079548147;1;1
0;2024;JUNHO;RUSSIA;MINAS GERAIS;-0.5670890089814531;-0.617833013921884;1;1
0;2024;FEVEREIRO;RUSSIA;ESPIRITO SANTO;-0.568066409262473;-0.572591705643887;1;1
0;2024;AGOSTO;RUSSIA;ESPIRITO SANTO;-0.5701114826266516;-0.6288478413083058;1;1
0;2024;NOVEMBRO;RUSSIA;GOIAS;-0.5720107172114527;-0.629326746846846;1;1
0;2024;JUNHO;RUSSIA;SERGIPE;-0.5722782051649743;-0.618551372229694;1;1
0;2024;DEZEMBRO;RUSSIA;ALAGOAS;-0.5756842067540162;-0.6323199064627214;1;1
0;2024;SETEMBRO;RUSSIA;GOIAS;-0.5760861398322764;-0.629326746846846;1;1
0;2024;JUNHO;RUSSIA;SAO PAULO;-0.577640935472995;-0.5970604861877078;1;1
0;2024;JULHO;RUSSIA;RONDONIA;-0.5788868754295031;-0.6456095351572088;1;1
0;2024;JANEIRO;RUSSIA;MATO GROSSO;-0.5788907317433809;-0.6287287734187863;1;1
0;2024;FEVEREIRO;RUSSIA;SAO PAULO;-0.5789000219540865;-0.6353130660785969;1;1
0;2024;OUTUBRO;RUSSIA;ESPIRITO SANTO;-0.5792870556378189;-0.6171511122981952;1;1
0;2024;SETEMBRO;RUSSIA;SAO PAULO;-0.5801878555022668;-0.6113677891515928;1;1
0;2024;OUTUBRO;RUSSIA;BAHIA;-0.58026410534485;-0.6231847833150693;1;1
0;2024;NOVEMBRO;RUSSIA;GOIAS;-0.58026410534485;-0.6233404276150949;1;1
0;2024;ABRIL;RUSSIA;GOIAS;-0.5806430758268379;-0.6436220771722674;1;1
0;2024;SETEMBRO;RUSSIA;MATO GROSSO;-0.5808916327849596;-0.6472857045420991;1;1
0;2024;JULHO;RUSSIA;SANTA CATARINA;-0.5809503539280984;-0.629326746846846;1;1
0;2024;JANEIRO;RUSSIA;MATO GROSSO;-0.5815971629375968;-0.6263196391071605;1;1
0;2024;SETEMBRO;RUSSIA;RONDONIA;-0.5819033893168906;-0.6456095351572088;1;1
0;2024;FEVEREIRO;RUSSIA;SAO PAULO;-0.5819976937199014;-0.5993951506880907;1;1
0;2024;DEZEMBRO;RUSSIA;GOIAS;-0.5820406390335402;-0.629326746846846;1;1
0;2024;MARCO;RUSSIA;MINAS GERAIS;-0.5823088281350396;-0.6472857045420991;1;1
0;2024;JANEIRO;RUSSIA;BAHIA;-0.5831020017848988;-0.6187213836958758;1;1
0;2024;MARCO;RUSSIA;ALAGOAS;-0.5848042137879449;-0.6557144420204045;1;1
0;2024;SETEMBRO;RUSSIA;MINAS GERAIS;-0.584872926289767;-0.6323199064627214;1;1
0;2024;DEZEMBRO;RUSSIA;MATO GROSSO DO SUL;-0.5848895785542391;-0.6292749651854913;1;1
0;2024;ABRIL;RUSSIA;PARANA;-0.5871730422308615;-0.629326746846846;1;1
0;2024;JULHO;RUSSIA;ALAGOAS;-0.5884610510660363;-0.6489618739269893;1;1
0;2024;SETEMBRO;RUSSIA;MATO GROSSO DO SUL;-0.5893932273024897;-0.6316824831909246;1;1
0;2024;ABRIL;RUSSIA;BAHIA;-0.5899408238731327;-0.6590188902363311;1;1
0;2024;DEZEMBRO;RUSSIA;MINAS GERAIS;-0.5915552170919623;-0.629326746846846;1;1
0;2024;SETEMBRO;RUSSIA;MINAS GERAIS;-0.5917392684361286;-0.6532720237738501;1;1
0;2024;MAIO;RUSSIA;ALAGOAS;-0.5918591647403283;-0.6556665514665505;1;1
0;2024;NOVEMBRO;RUSSIA;RIO DE JANEIRO;-0.5933980092645524;-0.6590188902363311;1;1
0;2024;JULHO;RUSSIA;MATO GROSSO DO SUL;-0.5935727703980131;-0.6248590969409978;1;1
0;2024;NOVEMBRO;RUSSIA;ESPIRITO SANTO;-0.5940250108436788;-0.6606950596212214;1;1
0;2024;MARCO;RUSSIA;MATO GROSSO DO SUL;-0.594173128353984;-0.626207754800719;1;1
0;2024;NOVEMBRO;RUSSIA;MATO GROSSO;-0.5944728691144833;-0.6592583430056012;1;1
0;2024;DEZEMBRO;RUSSIA;MINAS GERAIS;-0.5965666722631172;-0.6259744080770654;1;1
0;2024;AGOSTO;RUSSIA;ESPIRITO SANTO;-0.5975838626918759;-0.6277703038465907;1;1
0;2024;MAIO;RUSSIA;SANTA CATARINA;-0.5975952563465148;-0.6590188902363311;1;1
0;2024;AGOSTO;RUSSIA;GOIAS;-0.5977584485383423;-0.641419111694983;1;1
0;2024;JUNHO;RUSSIA;MATO GROSSO DO SUL;-0.5978010432779921;-0.6291444634262391;1;1
0;2024;JANEIRO;RUSSIA;SAO PAULO;-0.599040147041717;-0.664047398391002;1;1
0;2024;DEZEMBRO;RUSSIA;MINAS GERAIS;-0.5991144687273613;-0.6592583430056012;1;1
0;2024;JANEIRO;RUSSIA;ALAGOAS;-0.5991959771797777;-0.6657235677758923;1;1
0;2024;MAIO;RUSSIA;MINAS GERAIS;-0.6000943230263034;-0.6518089673536102;1;1
0;2024;JUNHO;RUSSIA;RONDONIA;-0.60059985071828;-0.6590188902363311;1;1
0;2024;DEZEMBRO;RUSSIA;SERGIPE;-0.6015644550487055;-0.6493809162732119;1;1
0;2024;ABRIL;RUSSIA;PARANA;-0.6021967152376652;-0.6489618739269893;1;1
0;2024;NOVEMBRO;RUSSIA;ESPIRITO SANTO;-0.603556241166573;-0.6562651833897256;1;1
0;2024;OUTUBRO;RUSSIA;ESPIRITO SANTO;-0.603556241166573;-0.6562651833897256;1;1
0;2024;JANEIRO;RUSSIA;MATO GROSSO DO SUL;-0.6042854350634602;-0.6586603695775416;1;1
0;2024;JANEIRO;RUSSIA;RIO DE JANEIRO;-0.6043529205563212;-0.6690759065456728;1;1
0;2024;MARCO;RUSSIA;RIO DE JANEIRO;-0.6044791271923209;-0.6673997371607826;1;1
0;2024;NOVEMBRO;RUSSIA;MATO GROSSO;-0.6047238278365648;-0.6571387669552151;1;1
0;2024;JANEIRO;RUSSIA;BAHIA;-0.605474757320763;-0.6707520759305632;1;1
0;2024;NOVEMBRO;RUSSIA;ESPIRITO SANTO;-0.6055580186431239;-0.6592583430056012;1;1
0;2024;FEVEREIRO;RUSSIA;PARANA;-0.6055781766474849;-0.6592583430056012;1;1
0;2024;ABRIL;RUSSIA;RONDONIA;-0.6056898344629458;-0.6673997371607826;1;1
0;2024;SETEMBRO;RUSSIA;BAHIA;-0.6062416379214557;-0.6746431834312013;1;1
0;2024;NOVEMBRO;RUSSIA;GOIAS;-0.6070462052259538;-0.6592583430056012;1;1
0;2024;AGOSTO;RUSSIA;MINAS GERAIS;-0.6077058101860466;-0.6741044147003438;1;1
0;2024;AGOSTO;RUSSIA;MATO GROSSO DO SUL;-0.6101061902879632;-0.6562607535134941;1;1
0;2024;MAIO;RUSSIA;MATO GROSSO;-0.6105282813705845;-0.6741044147003438;1;1
0;2024;AGOSTO;RUSSIA;SAO PAULO;-0.6107964704720839;-0.6536312029277552;1;1
0;2024;AGOSTO;RUSSIA;RONDONIA;-0.6122869357858415;-0.6741523052541978;1;1
0;2024;DEZEMBRO;RUSSIA;ESPIRITO SANTO;-0.6127368975005792;-0.6600964276980463;1;1
0;2024;SETEMBRO;RUSSIA;PARANA;-0.6127603859578348;-0.6532720237738501;1;1
0;2024;DEZEMBRO;RUSSIA;SAO PAULO;-0.613110258798745;-0.6618923234675717;1;1
0;2024;JULHO;RUSSIA;GOIAS;-0.6140082540712819;-0.6618156985814052;1;1
0;2024;JANEIRO;RUSSIA;SAO PAULO;-0.6140384034343263;-0.6776396355226543;1;1
0;2024;MAIO;RUSSIA;SAO PAULO;-0.6158145865490277;-0.6811084082014924;1;1
0;2024;JUNHO;RUSSIA;BAHIA;-0.6158482416519608;-0.6811084082014924;1;1
0;2024;MAIO;RUSSIA;RONDONIA;-0.6175835828969568;-0.6791329228550146;1;1
0;2024;MARCO;RUSSIA;SAO PAULO;-0.6187112041322153;-0.6808090922399049;1;1
0;2024;JUNHO;RUSSIA;GOIAS;-0.6206863379856107;-0.6739113559051197;1;1
0;2024;AGOSTO;RUSSIA;GOIAS;-0.6231657725220214;-0.6825451248171127;1;1
0;2024;MARCO;RUSSIA;MINAS GERAIS;-0.6240124087051862;-0.6834430727018753;1;1
0;2024;JUNHO;BRASIL;SANTA CATARINA;-0.6240797189110526;-0.6858376003945758;0;1
0;2024;NOVEMBRO;RUSSIA;MINAS GERAIS;-0.6243645602770242;-0.6832036199326054;1;1
0;2024;AGOSTO;RUSSIA;RIO GRANDE DO SUL;-0.6246125913741625;-0.6829641671633353;1;1
0;2024;MARCO;RUSSIA;SAO PAULO;-0.6253670265982496;-0.6863165059331159;1;1
0;2024;NOVEMBRO;RUSSIA;PARANA;-0.6254259230283828;-0.6841614310096855;1;1
0;2024;JULHO;RUSSIA;SAO PAULO;-0.6259601977874483;-0.6850258555067503;1;1
0;2024;AGOSTO;RUSSIA;BAHIA;-0.6260429332488259;-0.6875736329717836;1;1
0;2024;MAIO;RUSSIA;SAO PAULO;-0.6261481054454923;-0.6867654798754972;1;1
1;2023;SETEMBRO;BRASIL;SAO PAULO;-0.6284683793909479;-0.6891809596855087;0;1
1;2023;OUTUBRO;BRASIL;RIO DE JANEIRO;-0.6284732874267923;-0.6891839528451246;0;1
1;2023;AGOSTO;BRASIL;MARANHAO;-0.6284745144357534;-0.6891845514770478;0;1
1;2023;MARCO;RUSSIA;ALAGOAS;-0.6284831034984812;-0.6891863473728174;0;1
1;2023;JUNHO;RUSSIA;RIO GRANDE DO SUL;-0.628486959812359;-0.689185150108971;0;1
0;2023;OUTUBRO;RUSSIA;RIO GRANDE DO SUL;6.33683466898901;7.626547083478926;1;1
0;2023;ABRIL;RUSSIA;SANTA CATARINA;5.144938672746824;4.194041921074424;1;1
0;2023;JUNHO;RUSSIA;MATO GROSSO;4.82401815999585;4.2054102406114815;1;1
0;2023;NOVEMBRO;RUSSIA;MATO GROSSO;4.1779621834255;4.273724738830801;1;1
0;2023;MARCO;RUSSIA;MARANHAO;4.153169065070352;2.954238392315508;1;1
0;2023;NOVEMBRO;RUSSIA;SAO PAULO;4.133333062918082;6.467714748101444;1;1
0;2023;AGOSTO;RUSSIA;RIO GRANDE DO SUL;4.121098030705888;5.292474989247193;1;1
0;2023;JULHO;RUSSIA;BAHIA;3.8166534437106865;2.1105191966198613;1;1
0;2023;MAIO;RUSSIA;MARANHAO;3.59725775584574;3.407798453860281;1;1
0;2023;FEVEREIRO;RUSSIA;MATO GROSSO;3.313809220332039;2.2097902685767963;1;1
0;2023;FEVEREIRO;RUSSIA;MARANHAO;3.294129574178813;2.239616744969842;1;1
0;2023;MAIO;RUSSIA;MINAS GERAIS;3.284338919104141;2.773560023621106;1;1
0;2023;JANEIRO;RUSSIA;SAO PAULO;3.1070592621072683;2.477799995520406;1;1
0;2023;JUNHO;RUSSIA;MARANHAO;3.056346981744665;2.8835281092764498;1;1
0;2023;JULHO;RUSSIA;RIO GRANDE DO SUL;2.959953683620986;2.8432635873549614;1;1
0;2023;JULHO;RUSSIA;BAHIA;2.889652380481284;3.629280412522991;1;1
0;2023;MAIO;RUSSIA;PARANA;2.6779980674389643;2.0731636666658497;1;1
0;2023;JANEIRO;RUSSIA;BAHIA;2.5648722233996466;0.2604198805683117;1;1
0;2023;MARCO;RUSSIA;PARANA;2.5213596810468375;1.623661551338704;1;1
0;2023;DEZEMBRO;RUSSIA;PARANA;2.468422482863756;3.1599240109686275;1;1
0;2023;ABRIL;RUSSIA;MATO GROSSO;2.394584238750163;1.7236217683655985;1;1
0;2023;ABRIL;RUSSIA;MATO GROSSO;2.221210326563492;1.371925573363417;1;1
0;2023;OUTUBRO;RUSSIA;MARANHAO;2.092824873222849;2.5434224459812076;1;1
0;2023;SETEMBRO;RUSSIA;CEARA;2.0690529768973325;3.1545242911583955;1;1
0;2023;MARCO;RUSSIA;SANTA CATARINA;1.949664829694507;1.1824564744667654;1;1
0;2023;FEVEREIRO;RUSSIA;MATO GROSSO;1.9427816599966787;1.023088085247166;1;1
0;2023;JUNHO;RUSSIA;MINAS GERAIS;1.8618374564153186;1.9594866970672826;1;1
0;2023;AGOSTO;RUSSIA;PARANA;1.7992689390355154;2.160819363691034;1;1
0;2023;FEVEREIRO;RUSSIA;SANTA CATARINA;1.76896409642707;1.3053767998646948;1;1
0;2023;MAIO;RUSSIA;RIO GRANDE DO SUL;1.7365412610647573;1.411505260364793;1;1
0;2023;JANEIRO;RUSSIA;MARANHAO;1.7246503172226573;1.106705830360957;1;1
0;2023;JUNHO;RUSSIA;PARANA;1.6657621255782011;1.5892327927202883;1;1
0;2023;JUNHO;RUSSIA;PARA;1.6629133613444966;1.1218921644408322;1;1
0;2023;ABRIL;RUSSIA;MARANHAO;1.6497203857076665;1.1416593497232281;1;1
0;2023;MARCO;RUSSIA;MATO GROSSO;1.6445457383446842;0.8676419922514019;1;1
0;2023;DEZEMBRO;RUSSIA;MATO GROSSO;1.6383900096737987;2.1190646074599933;1;1
0;2023;SETEMBRO;RUSSIA;BAHIA;1.6255377919541678;2.471586615200195;1;1
0;2023;FEVEREIRO;RUSSIA;SAO PAULO;1.5958450515303206;1.68745039221882;1;1
0;2023;SETEMBRO;RUSSIA;MATO GROSSO;1.5450833402352844;1.8688891431820391;1;1
0;2023;OUTUBRO;RUSSIA;MINAS GERAIS;1.5058116914260542;2.6046571638979046;1;1
0;2023;JULHO;RUSSIA;PARANA;1.4675055233822218;1.9190772463571937;1;1
0;2023;MARCO;RUSSIA;BAHIA;1.4485315826686276;1.1665690226784673;1;1
0;2023;FEVEREIRO;RUSSIA;GOIAS;1.4407879291150736;0.8401723896030889;1;1
0;2023;NOVEMBRO;RUSSIA;MINAS GERAIS;1.4347817202504487;2.3667088763771864;1;1
0;2023;JUNHO;RUSSIA;CEARA;1.433119473682136;1.7425726591575528;1;1
0;2023;FEVEREIRO;RUSSIA;RIO DE JANEIRO;1.320797320512344;1.3670953321017019;1;1
0;2023;SETEMBRO;RUSSIA;MINAS GERAIS;1.317508585922585;1.7036539216625544;1;1
0;2023;NOVEMBRO;RUSSIA;PARANA;1.3005297617797527;1.5781286494509286;1;1
0;2023;MAIO;RUSSIA;SAO PAULO;1.292354376358883;0.9905669271151397;1;1
0;2023;OUTUBRO;RUSSIA;SAO PAULO;1.2552767948591088;2.474585820998495;1;1
0;2023;SETEMBRO;RUSSIA;SANTA CATARINA;1.1920248334879684;1.0534814660714584;1;1
0;2023;ABRIL;RUSSIA;SAO PAULO;1.1709506040069457;2.542354606356648;1;1
0;2023;DEZEMBRO;RUSSIA;SAO PAULO;1.163663748360913;1.3143996795267514;1;1
0;2023;ABRIL;RUSSIA;RIO GRANDE DO SUL;1.1629342038900368;0.8754794609791874;1;1
0;2023;JANEIRO;RUSSIA;MATO GROSSO;1.1415505928638203;0.5017393039011981;1;1
0;2023;NOVEMBRO;RUSSIA;MARANHAO;1.1003656865102336;1.2862954073134882;1;1
0;2023;NOVEMBRO;RUSSIA;GOIAS;1.1001053853234841;1.2278383415203238;1;1
0;2023;DEZEMBRO;RUSSIA;MARANHAO;1.0982114093485165;1.2862954073134882;1;1
0;2023;JANEIRO;RUSSIA;MINAS GERAIS;1.0859721702484562;0.6896368742731305;1;1
0;2023;JUNHO;RUSSIA;PARANA;1.0852740021495857;1.4822761249544771;1;1
0;2023;JULHO;RUSSIA;PARAIBA;1.0574887347992787;1.3645221726431258;1;1
0;2023;ABRIL;RUSSIA;BAHIA;1.011184571772954;0.39017442745397735;1;1
0;2023;JANEIRO;RUSSIA;PARANA;0.9891864045442167;0.5389463132750697;1;1
0;2023;SETEMBRO;RUSSIA;MINAS GERAIS;0.9781864444948759;3.4994576215980833;1;1
0;2023;SETEMBRO;RUSSIA;MINAS GERAIS;0.9693616207595911;0.9519217644090323;1;1
0;2023;MARCO;RUSSIA;GOIAS;0.9581707731733007;0.39697189294163066;1;1
0;2023;MARCO;RUSSIA;SAO PAULO;0.9332144626263259;1.1000625724567135;1;1
0;2023;ABRIL;RUSSIA;MATO GROSSO;0.9020980412336045;0.5753520538197713;1;1
0;2023;MAIO;RUSSIA;CEARA;0.8903283959916599;1.0398170937930635;1;1
0;2023;JANEIRO;RUSSIA;RIO DE JANEIRO;0.8733658735393108;0.9595191817356246;1;1
0;2023;NOVEMBRO;RUSSIA;RIO GRANDE DO SUL;0.8714874981068486;1.155057510385387;1;1
0;2023;JULHO;RUSSIA;SAO PAULO;0.8672637826887251;0.8385763171695195;1;1
0;2023;MAIO;RUSSIA;PARANA;0.8624020226108254;1.0832739401712677;1;1
0;2023;MAIO;RUSSIA;GOIAS;0.8194121860754485;0.5031332781975036;1;1
0;2023;JUNHO;RUSSIA;GOIAS;0.8065825803781008;1.0533673668269012;1;1
0;2023;MAIO;RUSSIA;MATO GROSSO;0.7813430060481046;0.5546349594016812;1;1
0;2023;MAIO;RUSSIA;GOIAS;0.768450297032757;0.3917457165259274;1;1
0;2023;JUNHO;RUSSIA;BAHIA;0.7640158866473119;0.792424070694027;1;1
0;2023;SETEMBRO;RUSSIA;RIO DE JANEIRO;0.7563837156222242;1.2728336719410882;1;1
0;2023;MARCO;RUSSIA;GOIAS;0.7469020915187576;0.3292551286976014;1;1
0;2023;MAIO;RUSSIA;RIO GRANDE DO SUL;0.7416422546764755;0.4158091633945663;1;1
0;2023;OUTUBRO;RUSSIA;PARANA;0.739102170839987;0.9864622277443127;1;1
0;2023;JULHO;RUSSIA;RIO GRANDE DO SUL;0.7332130536876508;0.5978686956621181;1;1
0;2023;SETEMBRO;RUSSIA;PARANA;0.7017667421713857;0.6819037470895545;1;1
0;2023;FEVEREIRO;RUSSIA;PARA;0.6961125095916045;0.3106321086099701;1;1
0;2023;SETEMBRO;RUSSIA;SAO PAULO;0.6664232749076464;1.6576023052133477;1;1
0;2023;JULHO;RUSSIA;MINAS GERAIS;0.6119698442226242;2.52696491701247;1;1
0;2023;JULHO;RUSSIA;SAO PAULO;0.6037078670264991;2.468609917962207;1;1
0;2023;NOVEMBRO;RUSSIA;RIO GRANDE DO NORTE;0.5860275443319017;1.1118632239686874;1;1
0;2023;OUTUBRO;RUSSIA;RIO GRANDE DO SUL;0.5763748401218577;0.8508708998813052;1;1
0;2023;JUNHO;RUSSIA;MATO GROSSO;0.5705975560719768;0.3864784739602942;1;1
0;2023;MARCO;RUSSIA;PARANA;0.5563803785266102;0.654974409751907;1;1
0;2023;JULHO;RUSSIA;SAO PAULO;0.5534998873469114;0.9125410027957274;1;1
0;2023;JANEIRO;RUSSIA;MATO GROSSO;0.5528050497009352;0.23919843875494662;1;1
0;2023;JUNHO;RUSSIA;RIO GRANDE DO SUL;0.5497610157554201;0.34546272883841345;1;1
0;2023;JANEIRO;RUSSIA;MATO GROSSO;0.5295120374442399;-0.04266746213524362;1;1
0;2023;OUTUBRO;RUSSIA;MINAS GERAIS;0.5181676384508166;0.7898073906946363;1;1
0;2023;MARCO;RUSSIA;PARA;0.48167043218964667;0.131915696180582;1;1
0;2023;AGOSTO;RUSSIA;MINAS GERAIS;0.47625143475640935;2.1162999456491938;1;1
0;2023;SETEMBRO;RUSSIA;RIO GRANDE DO SUL;0.47610051265419306;0.6929758635510243;1;1
0;2023;OUTUBRO;RUSSIA;PARA;0.4703591624381732;0.6878060782624841;1;1
0;2023;MARCO;RUSSIA;RIO GRANDE DO SUL;0.45837163546213466;0.27686429949793184;1;1
0;2023;MARCO;RUSSIA;MATO GROSSO;0.45512724848197006;0.0991456268948997;1;1
0;2023;JULHO;RUSSIA;RIO DE JANEIRO;0.45398858416606164;0.9902360033880085;1;1
0;2023;AGOSTO;RUSSIA;MATO GROSSO;0.446918558532156;0.5980211073497584;1;1
0;2023;DEZEMBRO;RUSSIA;TOCANTINS;0.4385598229150978;0.5019032093217635;1;1
0;2023;MARCO;RUSSIA;MATO GROSSO;0.43748916995303366;0.11911951978036792;1;1
0;2023;MAIO;RUSSIA;BAHIA;0.4329308316625166;-0.20990498771136445;1;1
0;2023;OUTUBRO;RUSSIA;PARA;0.43044193162840577;0.6786840052907572;1;1
0;2023;NOVEMBRO;RUSSIA;MINAS GERAIS;0.39668901855225164;0.4978711838664099;1;1
0;2023;JULHO;RUSSIA;CEARA;0.39365532653940877;0.807856203041558;1;1
0;2023;MARCO;RUSSIA;SAO PAULO;0.39063407990317145;0.08851554024550241;1;1
0;2023;AGOSTO;RUSSIA;RIO GRANDE DO NORTE;0.3822571144386911;0.7599858230833607;1;1
0;2023;MAIO;RUSSIA;SAO PAULO;0.38127690956576005;0.863335015153734;1;1
0;2023;AGOSTO;RUSSIA;MINAS GERAIS;0.37822323483555054;0.6068272822556259;1;1
0;2023;AGOSTO;RUSSIA;SAO PAULO;0.3705042967482131;0.7877547416932612;1;1
0;2023;JANEIRO;RUSSIA;MATO GROSSO DO SUL;0.3689098862467502;0.05383320114442956;1;1
0;2023;SETEMBRO;RUSSIA;BAHIA;0.3612934910511625;0.5829028975827405;1;1
0;2023;SETEMBRO;RUSSIA;MARANHAO;0.35882702775234054;0.45444426908436436;1;1
0;2023;DEZEMBRO;RUSSIA;PARA;0.34890332984888606;0.3305815174497805;1;1
0;2023;JUNHO;RUSSIA;SAO PAULO;0.34201174637532444;1.3781066275597769;1;1
0;2023;MARCO;RUSSIA;RIO GRANDE DO SUL;0.33251767689525225;0.09426120944413707;1;1
0;2023;MARCO;RUSSIA;MATO GROSSO;0.3239124877640058;0.060152838631004506;1;1
0;2023;MARCO;RUSSIA;MATO GROSSO DO SUL;0.31028480038095446;-0.01646258915102269;1;1
0;2023;OUTUBRO;RUSSIA;BAHIA;0.3054768534103491;0.5324601363874674;1;1
0;2023;MAIO;RUSSIA;BAHIA;0.30234096907974534;0.3878316814226316;1;1
0;2023;AGOSTO;RUSSIA;GOIAS;0.2843540694318653;0.38843594048588453;1;1
0;2023;JUNHO;RUSSIA;MINAS GERAIS;0.28370130066455573;1.242878908726906;1;1
0;2023;JULHO;RUSSIA;GOIAS;0.28307079334554053;0.3854551126876264;1;1
0;2023;MAIO;RUSSIA;PARA;0.2801936326187362;0.1049034483215748;1;1
0;2023;OUTUBRO;RUSSIA;BAHIA;0.2784710873243347;0.6279002034888512;1;1
0;2023;FEVEREIRO;RUSSIA;BAHIA;0.2752854214873088;-0.030694823671741527;1;1
0;2023;DEZEMBRO;RUSSIA;MINAS GERAIS;0.2687393286797964;0.29276192802892387;1;1
0;2023;JULHO;RUSSIA;MATO GROSSO;0.2604954060440991;0.006557681728291315;1;1
0;2023;NOVEMBRO;RUSSIA;PERNAMBUCO;0.25513530504099496;0.39651753131194073;1;1
0;2023;SETEMBRO;RUSSIA;PARA;0.2466009318555039;0.3806891046312678;1;1
0;2023;JULHO;RUSSIA;MINAS GERAIS;0.24218790648338093;0.2224695499354337;1;1
0;2023;OUTUBRO;RUSSIA;GOIAS;0.23995913234902505;0.35850063280920563;1;1
0;2023;AGOSTO;RUSSIA;SANTA CATARINA;0.23244966222004823;0.32848433023332113;1;1
0;2023;ABRIL;RUSSIA;PARA;0.2203741411727988;-0.02841762783598343;1;1
0;2023;JANEIRO;RUSSIA;PARA;0.2203741411727988;-0.028763517361194004;1;1
0;2023;JANEIRO;RUSSIA;MINAS GERAIS;0.21939007998599;-0.12252376342295619;1;1
0;2023;SETEMBRO;RUSSIA;RIO GRANDE DO SUL;0.21918131317560716;0.4182791187095868;1;1
0;2023;AGOSTO;RUSSIA;PARANA;0.20439077187141408;0.23122316495844628;1;1
0;2023;JANEIRO;RUSSIA;PARANA;0.19978931298026376;-0.07382475715669987;1;1
0;2023;AGOSTO;RUSSIA;SAO PAULO;0.19237414725429783;0.2954041097482418;1;1
0;2023;ABRIL;RUSSIA;MATO GROSSO;0.16642956863264763;-0.09042763395638442;1;1
0;2023;JULHO;RUSSIA;MINAS GERAIS;0.16081600263557747;0.36279216520325563;1;1
0;2023;OUTUBRO;RUSSIA;MINAS GERAIS;0.15885506702873206;0.029981071344671435;1;1
0;2023;FEVEREIRO;RUSSIA;PARA;0.15645573864878212;-0.2205848206735776;1;1
0;2023;FEVEREIRO;RUSSIA;PERNAMBUCO;0.15442030606929802;-0.05072792125441176;1;1
0;2023;MARCO;RUSSIA;SANTA CATARINA;0.15281029502532958;-0.030363361175879473;1;1
0;2023;JUNHO;RUSSIA;GOIAS;0.15224885078212536;0.029313357297561925;1;1
0;2023;AGOSTO;RUSSIA;BAHIA;0.15025496122032447;0.4212722783254623;1;1
0;2023;MAIO;RUSSIA;PARAIBA;0.14780357260302465;0.20894429971598463;1;1
0;2023;JUNHO;RUSSIA;RIO GRANDE DO SUL;0.13865534436299057;0.2865800956110638;1;1
0;2023;MARCO;RUSSIA;SAO PAULO;0.1367403339486895;0.13392895520141218;1;1
0;2023;DEZEMBRO;RUSSIA;SAO PAULO;0.13655540616955106;0.7595104494731674;1;1
0;2023;FEVEREIRO;RUSSIA;MINAS GERAIS;0.1360134187827301;-0.11192318932737144;1;1
0;2023;SETEMBRO;RUSSIA;SAO PAULO;0.13273940830050446;0.3703885648555784;1;1
0;2023;MARCO;RUSSIA;MATO GROSSO;0.13136515826406325;-0.0666127390622478;1;1
0;2023;JANEIRO;RUSSIA;PARA;0.13071309064473144;-0.11974449499323113;1;1
0;2023;AGOSTO;RUSSIA;MATO GROSSO DO SUL;0.1266166335845744;0.19597314320462647;1;1
0;2023;MAIO;RUSSIA;MINAS GERAIS;0.12175855453355801;-0.03353964229705426;1;1
0;2023;JUNHO;RUSSIA;GOIAS;0.1158235121886775;0.2675882583955643;1;1
0;2023;NOVEMBRO;RUSSIA;SAO PAULO;0.10358690239353399;0.16436040901601862;1;1
0;2023;NOVEMBRO;RUSSIA;SAO PAULO;0.10339899473549;0.13569893020866403;1;1
0;2023;JULHO;RUSSIA;SERGIPE;0.09455962217966629;0.12075665836386719;1;1
0;2023;JULHO;RUSSIA;MINAS GERAIS;0.09408810016461185;0.16532929478367753;1;1
0;2023;MAIO;RUSSIA;SANTA CATARINA;0.08842685610505291;-0.09055801598925196;1;1
0;2023;NOVEMBRO;RUSSIA;CEARA;0.08675724748297349;0.3884403104989237;1;1
0;2023;MARCO;RUSSIA;MATO GROSSO;0.08586153094136448;-0.06062641983049675;1;1
0;2023;NOVEMBRO;RUSSIA;SAO PAULO;0.08246709829395578;0.2446758609888065;1;1
0;2023;DEZEMBRO;RUSSIA;MATO GROSSO;0.08224360737603964;0.11896315712203458;1;1
0;2023;MARCO;RUSSIA;TOCANTINS;0.07850736508946507;-0.15041941241099288;1;1
0;2023;AGOSTO;RUSSIA;GOIAS;0.07788159051929988;0.11779929693699753;1;1
